5.035277777777778,2,3211,bug,-1.562,6,"mkrizek,sivel,ansible",3,bacchus21,"bug,affects_2.15"
78.13805555555555,5,8534,bug,-3.074,6,"bcoca,ansible,thomst,mkrizek",4,thomst,"bug,affects_2.16"
0.5927777777777777,3,6591,bug,0.27,8,"ScorpionKing34,sivel,ansible",3,ScorpionKing34,"bug,affects_2.14"
12.188888888888888,2,1412,module,-6.862000000000001,7,"mkrizek,sivel,ansible",3,lanh-nguyen-vs,"module,bug,affects_2.15"
0.355,2,10668,bug,-1.4799999999999998,6,"mkrizek,ansible",2,teisho,"bug,affects_2.16"
0.5875,3,2867,bug,-3.8129999999999997,8,"sonnenteich,mkrizek,ansible",3,sonnenteich,"bug,affects_2.11"
124.75916666666667,4,1354,module,10.496000000000002,9,"haowanv,bcoca,sivel,ansible",4,haowanv,"module,bug,affects_2.10"
2.0772222222222223,7,6601,bug,-21.124000000000002,8,"jon-nfc,mkrizek,ansible,bcoca,s-hertel",5,jon-nfc,"bug,affects_2.14"
139.64916666666667,0,318,module,0,12,"bcoca,Akasurde,ansible",3,Akasurde,"module,bug,has_issue"
141.39277777777778,2,1443,bug,-5.2509999999999994,6,"bcoca,ansible,mabezi",3,mabezi,bug
121.14416666666666,2,355,backport,0.25,14,"nitzmahone,sivel,mkrizek,ansible,webknjaz,azure-pipelines[bot]",6,mkrizek,"backport,stale_review,bug"
143.20416666666668,10,2864,bug,1.956999999999999,6,"bcoca,ansible,GillesTabary",3,GillesTabary,"bug,affects_2.15"
145.26888888888888,8,4957,bug,-12.349,16,"bcoca,Qalthos,jborean93,ansible,TheRealBecks",5,TheRealBecks,"bug,affects_2.15"
294.9536111111111,5,6015,bug,0.584,12,"bcoca,mgedmin,pgehres,ptomas-adacis,ansible,Re4zOon,sivel",7,mgedmin,"bug,has_pr,P3,affects_2.16"
160.34305555555557,3,5512,module,-7.002000000000001,7,"bcoca,ansible,flowerysong",3,wrouesnel,"module,bug,affects_2.15"
165.69166666666666,2,105,bug,0.25,11,"bcoca,ansible,Akasurde,azure-pipelines[bot]",4,bcoca,"bug,has_issue"
0.7952777777777778,1,2309,bug,0.708,6,"Bludator,sivel,ansible",3,Bludator,"bug,affects_2.16"
7.565277777777778,2,2060,module,1.6450000000000002,6,"bcoca,ansible",2,cornel-masson,"module,bug"
